datetime,open,high,low,close,volume
2026-04-24 16:00:00,4726.935,4729.565,4718.965,4726.655,60
2026-04-24 17:00:00,4726.655,4730.065,4718.785,4723.245,60
2026-04-24 18:00:00,4723.245,4724.715,4716.605,4722.585,60
2026-04-24 19:00:00,4722.625,4725.995,4713.515,4716.265,60
2026-04-24 20:00:00,4716.115,4717.245,4705.085,4707.865,60
2026-04-26 22:00:00,4697.248,4703.995,4679.945,4684.078,60
2026-04-26 23:00:00,4684.078,4684.705,4674.655,4679.825,60
2026-04-27 00:00:00,4679.715,4698.145,4672.025,4697.605,60
2026-04-27 01:00:00,4697.555,4709.605,4690.535,4702.415,60
2026-04-27 02:00:00,4702.445,4723.175,4696.045,4718.055,60
2026-04-27 03:00:00,4717.925,4729.315,4714.105,4723.925,60
2026-04-27 04:00:00,4723.945,4729.875,4722.495,4724.775,60
2026-04-27 05:00:00,4724.805,4725.185,4708.425,4709.875,60
2026-04-27 06:00:00,4709.885,4715.565,4708.945,4712.595,60
2026-04-27 07:00:00,4712.538,4718.205,4709.785,4713.235,60
2026-04-27 08:00:00,4713.285,4714.575,4705.305,4706.735,60
2026-04-27 09:00:00,4706.805,4708.145,4699.155,4703.555,60
2026-04-27 10:00:00,4703.575,4710.865,4699.405,4708.765,60
2026-04-27 11:00:00,4708.795,4709.075,4700.005,4704.785,60
2026-04-27 12:00:00,4704.825,4712.475,4696.675,4699.015,60
2026-04-27 13:00:00,4699.045,4703.305,4688.825,4695.935,60
2026-04-27 14:00:00,4695.945,4696.585,4676.395,4678.005,60
2026-04-27 15:00:00,4678.045,4682.345,4667.055,4669.805,60
2026-04-27 16:00:00,4669.805,4679.325,4667.055,4676.525,60
2026-04-27 17:00:00,4676.525,4685.935,4668.115,4682.015,60
2026-04-27 18:00:00,4682.035,4685.325,4678.765,4680.465,60
2026-04-27 19:00:00,4680.445,4682.505,4676.485,4680.695,60
2026-04-27 20:00:00,4680.665,4682.315,4677.175,4680.565,60
2026-04-27 22:00:00,4681.698,4690.955,4681.175,4687.455,60
2026-04-27 23:00:00,4687.448,4694.895,4686.785,4691.705,60
2026-04-28 00:00:00,4691.855,4701.015,4690.105,4690.275,60
2026-04-28 01:00:00,4690.295,4691.375,4669.045,4670.345,60
2026-04-28 02:00:00,4670.295,4679.625,4666.065,4668.825,60
2026-04-28 03:00:00,4668.735,4675.675,4668.115,4670.765,60
2026-04-28 04:00:00,4670.715,4670.995,4666.135,4667.485,60
2026-04-28 05:00:00,4667.505,4667.835,4623.618,4631.795,60
2026-04-28 06:00:00,4631.805,4642.785,4623.145,4628.715,60
2026-04-28 07:00:00,4628.655,4639.195,4620.355,4633.035,60
2026-04-28 08:00:00,4632.925,4635.285,4614.535,4629.465,60
2026-04-28 09:00:00,4629.435,4629.875,4604.505,4604.755,60
2026-04-28 10:00:00,4604.415,4616.365,4603.115,4603.115,60
2026-04-28 11:00:00,4603.055,4608.655,4555.385,4562.375,60
2026-04-28 12:00:00,4562.535,4599.965,4554.675,4593.515,60
2026-04-28 13:00:00,4593.465,4594.395,4570.625,4580.305,60
2026-04-28 14:00:00,4580.225,4580.455,4557.085,4574.395,60
2026-04-28 15:00:00,4574.365,4586.325,4566.815,4586.215,60
2026-04-28 16:00:00,4586.215,4594.665,4577.655,4592.095,60
2026-04-28 17:00:00,4592.095,4601.245,4587.095,4594.565,60
2026-04-28 18:00:00,4594.585,4600.375,4591.875,4594.015,60
2026-04-28 19:00:00,4594.015,4599.755,4593.125,4595.385,60
2026-04-28 20:00:00,4595.425,4598.585,4590.925,4594.435,60
2026-04-28 22:00:00,4596.205,4599.515,4591.905,4593.585,60
2026-04-28 23:00:00,4593.585,4596.115,4587.745,4595.365,60
2026-04-29 00:00:00,4595.385,4610.195,4595.015,4600.045,60
2026-04-29 01:00:00,4600.015,4600.205,4575.825,4584.665,60
2026-04-29 02:00:00,4584.665,4603.905,4584.655,4593.565,60
2026-04-29 03:00:00,4593.565,4603.135,4591.885,4595.195,60
2026-04-29 04:00:00,4595.365,4605.505,4595.065,4604.635,60
2026-04-29 05:00:00,4604.635,4607.655,4590.365,4590.775,60
2026-04-29 06:00:00,4590.775,4598.545,4580.575,4584.325,60
2026-04-29 07:00:00,4584.325,4588.685,4567.125,4567.645,60
2026-04-29 08:00:00,4568.176,4576.635,4557.075,4572.995,60
2026-04-29 09:00:00,4573.025,4580.555,4551.445,4555.615,60
2026-04-29 10:00:00,4555.545,4576.425,4554.845,4569.745,60
2026-04-29 11:00:00,4569.715,4571.885,4559.105,4561.455,60
2026-04-29 12:00:00,4561.495,4568.845,4541.835,4544.745,60
2026-04-29 13:00:00,4544.855,4553.095,4509.875,4521.515,60
2026-04-29 14:00:00,4521.445,4542.555,4517.615,4539.195,60
2026-04-29 15:00:00,4539.105,4558.715,4536.085,4547.445,60
2026-04-29 16:00:00,4547.495,4564.715,4543.075,4545.235,60
2026-04-29 17:00:00,4545.245,4554.265,4541.465,4546.375,60
2026-04-29 18:00:00,4546.355,4552.775,4518.145,4537.915,60
2026-04-29 19:00:00,4537.945,4550.455,4533.045,4546.745,60
2026-04-29 20:00:00,4546.675,4553.465,4541.175,4543.425,60
2026-04-29 22:00:00,4543.185,4552.228,4539.075,4551.548,60
2026-04-29 23:00:00,4551.495,4561.715,4549.335,4561.345,60
2026-04-30 00:00:00,4561.325,4573.825,4556.168,4569.585,60
2026-04-30 01:00:00,4569.555,4582.178,4564.275,4578.725,60
2026-04-30 02:00:00,4578.755,4581.595,4559.595,4564.625,60
2026-04-30 03:00:00,4564.515,4568.985,4555.458,4555.855,60
2026-04-30 04:00:00,4555.835,4556.755,4540.545,4541.785,60
2026-04-30 05:00:00,4541.725,4569.445,4541.638,4562.405,60
2026-04-30 06:00:00,4562.415,4591.425,4559.935,4589.345,60
2026-04-30 07:00:00,4589.185,4605.465,4584.655,4598.295,60
2026-04-30 08:00:00,4598.325,4629.545,4597.155,4616.115,60
2026-04-30 09:00:00,4616.155,4631.555,4614.348,4624.995,60
2026-04-30 10:00:00,4624.985,4646.705,4623.445,4639.475,60
2026-04-30 11:00:00,4639.475,4645.545,4626.525,4630.015,60
2026-04-30 12:00:00,4630.105,4639.845,4624.115,4639.415,60
2026-04-30 13:00:00,4639.435,4645.845,4610.348,4610.625,60
2026-04-30 14:00:00,4610.515,4625.825,4609.255,4619.535,60
2026-04-30 15:00:00,4619.515,4625.355,4611.065,4615.045,60
2026-04-30 16:00:00,4615.075,4617.548,4605.158,4607.398,60
2026-04-30 17:00:00,4607.355,4621.305,4607.305,4616.645,60
2026-04-30 18:00:00,4616.695,4625.045,4616.625,4622.275,60
2026-04-30 19:00:00,4622.295,4627.275,4614.318,4616.925,60
2026-04-30 20:00:00,4617.045,4622.315,4615.215,4622.035,60
2026-04-30 22:00:00,4624.875,4635.085,4623.675,4629.858,60
2026-04-30 23:00:00,4629.705,4633.885,4626.235,4626.395,60
2026-05-01 00:00:00,4626.305,4630.915,4618.335,4619.545,60
2026-05-01 01:00:00,4619.575,4622.045,4613.735,4620.765,60
2026-05-01 02:00:00,4620.725,4635.695,4616.235,4618.875,60
2026-05-01 03:00:00,4618.845,4631.705,4617.445,4626.415,60
2026-05-01 04:00:00,4626.435,4628.438,4608.865,4608.865,60
2026-05-01 05:00:00,4608.885,4615.875,4602.675,4604.635,60
2026-05-01 06:00:00,4604.655,4607.615,4590.518,4594.555,60
2026-05-01 07:00:00,4594.455,4597.805,4575.555,4577.885,60
2026-05-01 08:00:00,4577.838,4582.225,4564.905,4568.725,60
2026-05-01 09:00:00,4568.745,4572.745,4560.045,4562.555,60
2026-05-01 10:00:00,4562.595,4575.895,4561.185,4566.695,60
2026-05-01 11:00:00,4566.715,4579.455,4562.325,4578.525,60
2026-05-01 12:00:00,4578.465,4607.655,4574.765,4591.065,60
2026-05-01 13:00:00,4591.045,4628.465,4586.315,4623.900,60
2026-05-01 14:00:00,4624.875,4660.065,4624.095,4631.925,60
2026-05-01 15:00:00,4631.965,4647.905,4618.785,4643.055,60
2026-05-01 16:00:00,4642.985,4649.795,4633.825,4638.605,60
2026-05-01 17:00:00,4638.575,4642.415,4626.655,4629.195,60
2026-05-01 18:00:00,4629.245,4630.465,4613.535,4624.095,60
2026-05-01 19:00:00,4624.275,4627.525,4608.625,4610.615,60
2026-05-01 20:00:00,4610.735,4616.635,4606.805,4613.558,60
2026-05-03 22:00:00,4632.938,4637.355,4612.195,4618.228,60
2026-05-03 23:00:00,4618.188,4620.458,4611.105,4613.605,60
2026-05-04 00:00:00,4613.578,4616.205,4601.665,4612.735,60
2026-05-04 01:00:00,4612.715,4613.735,4592.425,4612.795,60
2026-05-04 02:00:00,4612.825,4618.365,4590.795,4605.575,60
2026-05-04 03:00:00,4605.515,4616.925,4598.265,4614.835,60
2026-05-04 04:00:00,4614.795,4615.275,4604.915,4605.605,60
2026-05-04 05:00:00,4605.665,4612.895,4592.075,4598.835,60
2026-05-04 06:00:00,4598.865,4600.565,4583.595,4588.485,60
2026-05-04 07:00:00,4588.218,4593.215,4577.755,4578.835,60
2026-05-04 08:00:00,4578.775,4581.155,4573.455,4576.845,60
2026-05-04 09:00:00,4576.805,4584.375,4572.168,4575.255,60
2026-05-04 10:00:00,4575.365,4575.695,4525.855,4562.365,60
2026-05-04 11:00:00,4562.475,4570.595,4551.295,4560.215,60
2026-05-04 12:00:00,4560.165,4579.155,4559.085,4568.195,60
2026-05-04 13:00:00,4568.165,4576.290,4555.475,4563.875,60
2026-05-04 14:00:00,4563.785,4583.005,4553.435,4561.295,60
2026-05-04 15:00:00,4561.315,4565.885,4512.055,4521.455,60
2026-05-04 16:00:00,4521.375,4526.795,4500.665,4510.565,60
2026-05-04 17:00:00,4510.645,4531.315,4510.645,4522.215,60
2026-05-04 18:00:00,4522.235,4525.245,4509.655,4516.165,60
2026-05-04 19:00:00,4516.195,4526.955,4511.125,4517.585,60
2026-05-04 20:00:00,4517.595,4523.825,4511.605,4522.315,60
2026-05-04 22:00:00,4521.985,4524.535,4515.205,4516.988,60
2026-05-04 23:00:00,4516.968,4521.435,4515.738,4518.815,60
2026-05-05 00:00:00,4518.825,4530.275,4513.265,4529.885,60
2026-05-05 01:00:00,4529.555,4541.945,4525.045,4540.665,60
2026-05-05 02:00:00,4540.635,4546.565,4534.515,4538.855,60
2026-05-05 03:00:00,4538.825,4542.645,4532.215,4534.385,60
2026-05-05 04:00:00,4534.395,4536.475,4527.725,4533.405,60
2026-05-05 05:00:00,4533.435,4551.355,4531.065,4545.475,60
2026-05-05 06:00:00,4545.465,4551.825,4533.495,4547.955,60
2026-05-05 07:00:00,4547.975,4558.055,4543.105,4545.285,60
2026-05-05 08:00:00,4545.375,4559.405,4545.225,4558.255,60
2026-05-05 09:00:00,4558.255,4560.345,4550.825,4556.055,60
2026-05-05 10:00:00,4556.055,4556.715,4539.925,4543.635,60
2026-05-05 11:00:00,4543.645,4564.845,4539.815,4562.755,60
2026-05-05 12:00:00,4562.485,4574.435,4554.115,4564.425,60
2026-05-05 13:00:00,4564.135,4584.835,4564.045,4578.765,60
2026-05-05 14:00:00,4578.608,4586.415,4565.575,4582.145,60
2026-05-05 15:00:00,4582.175,4583.675,4568.195,4568.325,60
2026-05-05 16:00:00,4568.305,4568.875,4553.515,4561.055,60
2026-05-05 17:00:00,4561.055,4562.595,4553.155,4559.705,60
2026-05-05 18:00:00,4559.775,4565.665,4557.445,4560.875,60
2026-05-05 19:00:00,4560.975,4561.365,4551.385,4554.485,60
2026-05-05 20:00:00,4555.005,4559.865,4553.785,4554.875,60
2026-05-05 22:00:00,4555.965,4576.845,4545.975,4572.758,60
2026-05-05 23:00:00,4572.745,4595.425,4568.908,4593.775,60
2026-05-06 00:00:00,4593.735,4619.795,4588.015,4618.475,60
2026-05-06 01:00:00,4618.438,4628.755,4609.225,4625.885,60
2026-05-06 02:00:00,4625.865,4641.585,4625.095,4640.465,60
2026-05-06 03:00:00,4640.375,4651.755,4638.315,4643.455,60
2026-05-06 04:00:00,4643.475,4653.285,4643.225,4648.655,60
2026-05-06 05:00:00,4648.675,4663.605,4644.375,4662.875,60
2026-05-06 06:00:00,4662.795,4669.655,4656.815,4669.175,60
2026-05-06 07:00:00,4669.215,4681.715,4657.255,4681.495,60
2026-05-06 08:00:00,4681.165,4702.298,4671.435,4700.005,60
2026-05-06 09:00:00,4700.345,4708.435,4688.825,4701.565,60
2026-05-06 10:00:00,4701.605,4722.825,4695.275,4717.795,60
2026-05-06 11:00:00,4717.805,4721.025,4690.658,4691.748,60
2026-05-06 12:00:00,4691.995,4692.885,4660.195,4683.045,60
2026-05-06 13:00:00,4683.055,4707.655,4668.645,4701.925,60
2026-05-06 14:00:00,4701.758,4717.205,4697.395,4702.895,60
2026-05-06 15:00:00,4702.845,4705.685,4687.625,4687.625,60
2026-05-06 16:00:00,4687.455,4692.065,4679.315,4682.915,60
2026-05-06 17:00:00,4682.975,4687.985,4678.845,4684.005,60
2026-05-06 18:00:00,4684.075,4690.435,4681.805,4685.915,60
2026-05-06 19:00:00,4685.955,4700.025,4685.905,4692.245,60
2026-05-06 20:00:00,4692.215,4699.505,4685.005,4690.965,60
2026-05-06 22:00:00,4691.535,4699.625,4689.115,4694.495,60
2026-05-06 23:00:00,4694.455,4699.325,4690.145,4698.745,60
2026-05-07 00:00:00,4698.695,4701.025,4685.235,4688.385,60
2026-05-07 01:00:00,4688.505,4721.225,4684.965,4714.588,60
2026-05-07 02:00:00,4714.588,4718.395,4699.645,4707.005,60
2026-05-07 03:00:00,4706.785,4709.615,4698.615,4698.835,60
2026-05-07 04:00:00,4698.865,4700.745,4692.095,4696.195,60
2026-05-07 05:00:00,4696.215,4706.365,4694.625,4700.895,60
2026-05-07 06:00:00,4700.895,4749.805,4700.895,4738.885,60
2026-05-07 07:00:00,4738.766,4750.375,4731.345,4743.125,60
2026-05-07 08:00:00,4743.125,4753.275,4730.685,4730.845,60
2026-05-07 09:00:00,4730.945,4739.275,4721.665,4728.835,60
2026-05-07 10:00:00,4728.785,4739.725,4726.405,4735.585,60
2026-05-07 11:00:00,4735.895,4743.585,4727.115,4742.605,60
2026-05-07 12:00:00,4742.785,4752.455,4733.228,4749.955,60
2026-05-07 13:00:00,4749.915,4758.035,4730.995,4746.115,60
2026-05-07 14:00:00,4746.115,4763.285,4740.948,4762.575,60
2026-05-07 15:00:00,4762.565,4764.595,4726.255,4729.045,60
2026-05-07 16:00:00,4729.165,4729.595,4704.255,4714.865,60
2026-05-07 17:00:00,4714.855,4719.425,4687.565,4711.295,60
2026-05-07 18:00:00,4711.255,4716.015,4695.295,4709.495,60
2026-05-07 19:00:00,4709.555,4712.745,4697.675,4702.745,60
2026-05-07 20:00:00,4702.705,4718.915,4684.575,4685.145,60
2026-05-07 22:00:00,4679.745,4699.158,4675.648,4685.358,60
2026-05-07 23:00:00,4685.175,4705.375,4683.978,4704.145,60
2026-05-08 00:00:00,4704.085,4709.255,4693.835,4701.265,60
2026-05-08 01:00:00,4701.115,4725.245,4700.265,4722.625,60
2026-05-08 02:00:00,4722.695,4732.615,4706.625,4713.185,60
2026-05-08 03:00:00,4713.125,4730.995,4710.945,4719.455,60
2026-05-08 04:00:00,4719.435,4723.095,4708.735,4710.715,60
2026-05-08 05:00:00,4710.855,4730.958,4709.355,4727.155,60
2026-05-08 06:00:00,4727.185,4734.355,4712.295,4725.465,60
2026-05-08 07:00:00,4725.268,4726.215,4696.735,4707.595,60
2026-05-08 08:00:00,4707.645,4723.395,4706.405,4715.495,60
2026-05-08 09:00:00,4715.515,4722.595,4707.255,4711.625,60
2026-05-08 10:00:00,4711.645,4727.748,4710.955,4719.565,60
2026-05-08 11:00:00,4719.905,4727.195,4713.455,4717.585,60
2026-05-08 12:00:00,4717.615,4731.745,4701.708,4724.225,60
2026-05-08 13:00:00,4723.958,4747.565,4716.535,4747.515,60
2026-05-08 14:00:00,4747.635,4749.245,4713.225,4715.695,60
2026-05-08 15:00:00,4715.765,4720.845,4701.825,4706.985,60
2026-05-08 16:00:00,4707.015,4720.015,4705.315,4712.285,60
2026-05-08 17:00:00,4712.255,4722.615,4711.995,4720.765,60
2026-05-08 18:00:00,4720.835,4728.825,4719.735,4721.755,60
2026-05-08 19:00:00,4721.725,4726.655,4720.745,4723.765,60
2026-05-08 20:00:00,4723.775,4724.125,4711.415,4712.655,60
2026-05-10 21:00:00,4715.820,4717.813,4714.818,4715.611,0
2026-05-10 22:00:00,4715.509,4719.902,4677.956,4692.782,0
2026-05-10 23:00:00,4692.796,4698.619,4689.992,4692.040,0
2026-05-11 00:00:00,4693.544,4693.977,4674.950,4680.546,0
2026-05-11 01:00:00,4679.245,4704.437,4677.050,4680.275,0
2026-05-11 02:00:00,4681.761,4699.666,4676.741,4680.985,0
2026-05-11 03:00:00,4680.220,4690.274,4676.651,4678.620,0
2026-05-11 04:00:00,4677.820,4680.247,4668.468,4674.680,0
2026-05-11 05:00:00,4673.850,4680.883,4649.217,4654.092,0
2026-05-11 06:00:00,4654.035,4680.731,4649.494,4678.257,0
2026-05-11 07:00:00,4678.206,4680.593,4667.009,4667.058,0
2026-05-11 08:00:00,4667.034,4677.487,4665.267,4667.613,0
2026-05-11 09:00:00,4667.874,4669.624,4652.639,4657.388,0
2026-05-11 10:00:00,4658.220,4667.658,4656.036,4665.441,0
2026-05-11 11:00:00,4665.386,4677.838,4664.464,4673.870,0
2026-05-11 12:00:00,4673.503,4699.817,4667.502,4697.360,0
2026-05-11 13:00:00,4699.552,4746.760,4699.360,4739.612,0
2026-05-11 14:00:00,4741.991,4743.383,4715.123,4724.691,0
2026-05-11 15:00:00,4724.817,4738.770,4723.889,4732.006,0
2026-05-11 16:00:00,4731.595,4733.056,4710.836,4716.239,0
2026-05-11 17:00:00,4715.782,4724.335,4714.535,4722.372,0
2026-05-11 18:00:00,4722.492,4728.803,4722.327,4726.616,0
2026-05-11 19:00:00,4727.503,4736.124,4723.435,4735.091,0
2026-05-11 20:00:00,4734.614,4738.488,4730.796,4735.461,0
2026-05-11 21:00:00,4735.041,4735.745,4735.041,4735.324,0
2026-05-11 22:00:00,4735.216,4755.206,4731.649,4751.255,0
2026-05-11 23:00:00,4751.581,4768.653,4748.221,4768.112,0
2026-05-12 00:00:00,4768.031,4773.498,4750.866,4752.177,0
2026-05-12 01:00:00,4753.958,4754.886,4721.881,4725.509,0
2026-05-12 02:00:00,4725.530,4733.457,4723.889,4731.961,0
2026-05-12 03:00:00,4731.930,4733.464,4718.861,4720.139,0
2026-05-12 04:00:00,4719.938,4729.909,4711.967,4714.956,0
2026-05-12 05:00:00,4716.051,4720.607,4707.960,4716.383,0
2026-05-12 06:00:00,4717.639,4720.500,4695.020,4698.171,0
2026-05-12 07:00:00,4697.364,4704.198,4689.347,4700.783,0
2026-05-12 08:00:00,4702.762,4705.661,4697.387,4703.847,0
2026-05-12 09:00:00,4703.783,4704.227,4694.332,4699.563,0
2026-05-12 10:00:00,4699.001,4708.060,4686.475,4692.164,0
2026-05-12 11:00:00,4692.291,4708.361,4686.188,4707.512,0
2026-05-12 12:00:00,4707.786,4711.125,4691.633,4702.720,0
2026-05-12 13:00:00,4703.307,4708.830,4678.729,4680.131,0
2026-05-12 14:00:00,4682.050,4695.773,4671.298,4671.298,0
2026-05-12 15:00:00,4671.644,4674.645,4641.664,4667.202,0
2026-05-12 16:00:00,4667.589,4674.230,4664.056,4672.569,0
2026-05-12 17:00:00,4673.157,4682.306,4672.024,4678.758,0
2026-05-12 18:00:00,4678.890,4697.636,4677.370,4696.316,0
2026-05-12 19:00:00,4696.927,4714.778,4694.838,4714.633,0
2026-05-12 20:00:00,4714.211,4718.209,4712.246,4715.309,0
2026-05-12 21:00:00,4715.188,4715.584,4714.535,4715.224,0
2026-05-12 22:00:00,4715.142,4721.755,4713.646,4717.523,0
2026-05-12 23:00:00,4717.853,4723.796,4715.603,4718.265,0
2026-05-13 00:00:00,4718.198,4726.438,4715.477,4718.487,0
2026-05-13 01:00:00,4717.419,4717.419,4701.941,4702.156,0
2026-05-13 02:00:00,4702.440,4707.245,4689.259,4692.641,0
2026-05-13 03:00:00,4692.319,4705.674,4688.564,4695.458,0
2026-05-13 04:00:00,4695.490,4703.068,4695.413,4699.486,0
2026-05-13 05:00:00,4699.358,4707.745,4695.718,4703.917,0
2026-05-13 06:00:00,4702.232,4717.083,4700.060,4700.319,0
2026-05-13 07:00:00,4699.998,4708.228,4697.073,4702.230,0
2026-05-13 08:00:00,4702.924,4704.461,4694.435,4701.974,0
2026-05-13 09:00:00,4701.822,4702.485,4686.694,4699.467,0
2026-05-13 10:00:00,4699.307,4708.213,4694.118,4694.636,0
2026-05-13 11:00:00,4695.322,4704.875,4691.463,4699.300,0
2026-05-13 12:00:00,4699.121,4700.609,4676.940,4684.281,0
2026-05-13 13:00:00,4684.248,4694.543,4669.467,4682.247,0
2026-05-13 14:00:00,4681.867,4690.870,4673.835,4680.560,0
2026-05-13 15:00:00,4680.793,4699.448,4679.916,4695.455,0
2026-05-13 16:00:00,4695.787,4710.190,4694.263,4696.129,0
2026-05-13 17:00:00,4696.219,4701.116,4685.879,4687.783,0
2026-05-13 18:00:00,4687.553,4693.874,4679.960,4685.838,0
2026-05-13 19:00:00,4687.165,4689.772,4683.835,4688.411,0
2026-05-13 20:00:00,4687.703,4693.317,4686.502,4688.610,0
2026-05-13 21:00:00,4688.761,4689.418,4679.052,4688.609,0
2026-05-13 22:00:00,4688.622,4700.505,4688.452,4700.343,0
2026-05-13 23:00:00,4700.297,4702.329,4693.734,4696.639,0
2026-05-14 00:00:00,4696.080,4708.162,4690.872,4704.506,0
2026-05-14 01:00:00,4702.438,4709.048,4685.596,4685.853,0
2026-05-14 02:00:00,4686.017,4699.939,4682.306,4686.653,0
2026-05-14 03:00:00,4687.646,4694.183,4674.975,4675.845,0
2026-05-14 04:00:00,4675.818,4712.738,4671.526,4703.204,0
2026-05-14 05:00:00,4703.233,4703.629,4693.369,4694.700,0
2026-05-14 06:00:00,4696.761,4701.050,4687.281,4700.589,0
2026-05-14 07:00:00,4700.156,4717.478,4693.821,4694.191,0
2026-05-14 08:00:00,4694.957,4706.567,4691.461,4694.413,0
2026-05-14 09:00:00,4694.613,4701.457,4689.421,4700.422,0
2026-05-14 10:00:00,4700.770,4707.504,4691.972,4696.729,0
2026-05-14 11:00:00,4696.605,4705.080,4689.690,4697.825,0
2026-05-14 12:00:00,4697.826,4708.729,4693.022,4705.185,0
2026-05-14 13:00:00,4704.118,4705.878,4670.080,4683.586,0
2026-05-14 14:00:00,4683.474,4699.551,4674.058,4684.734,0
2026-05-14 15:00:00,4686.096,4688.682,4679.065,4685.682,0
2026-05-14 16:00:00,4685.782,4686.110,4671.587,4678.131,0
2026-05-14 17:00:00,4677.430,4682.629,4677.163,4678.730,0
2026-05-14 18:00:00,4678.591,4680.469,4668.013,4671.107,0
2026-05-14 19:00:00,4670.067,4671.771,4653.816,4655.079,0
2026-05-14 20:00:00,4654.859,4658.213,4645.005,4651.912,0
2026-05-14 21:00:00,4651.647,4652.268,4651.304,4652.028,0
2026-05-14 22:00:00,4651.957,4663.180,4648.777,4662.380,0
2026-05-14 23:00:00,4662.480,4664.832,4649.217,4650.575,0
2026-05-15 00:00:00,4650.296,4655.710,4614.178,4626.212,0
2026-05-15 01:00:00,4622.351,4629.844,4606.997,4614.991,0
2026-05-15 02:00:00,4614.306,4622.220,4609.981,4619.879,0
2026-05-15 03:00:00,4621.108,4622.904,4609.357,4615.925,0
2026-05-15 04:00:00,4615.362,4620.751,4605.907,4606.672,0
2026-05-15 05:00:00,4606.636,4606.807,4563.593,4569.570,0
2026-05-15 06:00:00,4567.990,4581.003,4557.842,4567.674,0
2026-05-15 07:00:00,4567.502,4587.395,4567.461,4569.783,0
2026-05-15 08:00:00,4570.034,4571.115,4552.241,4554.086,0
2026-05-15 09:00:00,4554.948,4560.493,4534.707,4544.770,0
2026-05-15 10:00:00,4544.834,4572.055,4544.628,4568.815,0
2026-05-15 11:00:00,4568.178,4569.087,4550.833,4551.872,0
2026-05-15 12:00:00,4551.879,4557.677,4545.661,4552.520,0
2026-05-15 13:00:00,4552.534,4556.827,4512.329,4534.425,0
2026-05-15 14:00:00,4535.910,4566.425,4525.667,4565.858,0
2026-05-15 15:00:00,4564.924,4564.959,4533.040,4533.960,0
2026-05-15 16:00:00,4535.217,4547.883,4530.011,4544.214,0
2026-05-15 17:00:00,4544.110,4564.730,4543.970,4559.588,0
2026-05-15 18:00:00,4559.670,4562.616,4553.708,4559.233,0
2026-05-15 19:00:00,4559.253,4559.521,4545.938,4545.986,0
2026-05-15 20:00:00,4545.969,4547.767,4534.124,4540.147,0
2026-05-15 21:00:00,4539.891,4540.295,4537.617,4537.673,0
2026-05-15 22:00:00,4537.697,4537.964,4537.617,4537.720,0
2026-05-15 23:00:00,4537.752,4537.966,4537.585,4537.709,0
2026-05-16 00:00:00,4537.744,4537.958,4537.675,4537.714,0
2026-05-16 01:00:00,4537.748,4537.961,4537.677,4537.720,0
2026-05-16 02:00:00,4537.748,4537.970,4537.682,4537.732,0
2026-05-16 03:00:00,4537.750,4537.973,4537.681,4537.753,0
2026-05-16 04:00:00,4537.757,4537.972,4537.688,4537.808,0
2026-05-16 05:00:00,4537.755,4537.970,4537.693,4537.812,0
2026-05-16 06:00:00,4537.763,4537.970,4537.683,4537.819,0
2026-05-16 07:00:00,4537.763,4537.968,4537.679,4537.830,0
2026-05-16 08:00:00,4537.765,4537.966,4537.685,4537.831,0
2026-05-16 09:00:00,4537.750,4537.957,4537.664,4537.833,0
2026-05-16 10:00:00,4537.740,4537.949,4537.671,4537.846,0
2026-05-16 11:00:00,4537.747,4537.950,4537.673,4537.842,0
2026-05-16 12:00:00,4537.740,4537.945,4537.672,4537.840,0
2026-05-16 13:00:00,4537.740,4537.945,4537.672,4537.834,0
2026-05-16 14:00:00,4537.740,4537.945,4537.672,4537.823,0
2026-05-16 15:00:00,4537.740,4537.945,4537.672,4537.808,0
2026-05-16 16:00:00,4537.740,4537.945,4537.672,4537.807,0
2026-05-16 17:00:00,4537.740,4537.945,4537.673,4537.824,0
2026-05-16 18:00:00,4537.740,4537.944,4537.672,4537.839,0
2026-05-16 19:00:00,4537.740,4537.945,4537.672,4537.740,0
2026-05-16 20:00:00,4537.740,4537.945,4537.672,4537.725,0
2026-05-16 21:00:00,4537.740,4537.948,4537.672,4537.721,0
2026-05-16 22:00:00,4537.747,4537.951,4537.679,4537.715,0
2026-05-16 23:00:00,4537.747,4537.951,4537.679,4537.713,0
2026-05-17 00:00:00,4537.747,4537.950,4537.679,4537.715,0
2026-05-17 01:00:00,4537.747,4537.951,4537.679,4537.723,0
2026-05-17 02:00:00,4537.747,4537.951,4537.679,4537.734,0
2026-05-17 03:00:00,4537.747,4537.951,4537.679,4537.807,0
2026-05-17 04:00:00,4537.747,4537.951,4537.679,4537.790,0
2026-05-17 05:00:00,4537.747,4537.951,4537.679,4537.783,0
2026-05-17 06:00:00,4537.747,4537.951,4537.679,4537.801,0
2026-05-17 07:00:00,4537.747,4537.950,4537.679,4537.817,0
2026-05-17 08:00:00,4537.747,4537.951,4537.679,4537.831,0
2026-05-17 09:00:00,4537.747,4537.951,4537.679,4537.841,0
2026-05-17 10:00:00,4537.747,4537.951,4537.679,4537.847,0
2026-05-17 11:00:00,4537.747,4537.951,4537.679,4537.849,0
2026-05-17 12:00:00,4537.747,4537.951,4537.679,4537.845,0
2026-05-17 13:00:00,4537.747,4537.951,4537.679,4537.837,0
2026-05-17 14:00:00,4537.747,4537.951,4537.679,4537.825,0
2026-05-17 15:00:00,4537.747,4537.951,4537.679,4537.810,0
2026-05-17 16:00:00,4537.747,4537.951,4537.679,4537.818,0
